year,city_name,city_population,rev_total_city,taxes_city,education_services_city,social_services_city,public_welfare_city,police_city,fire_city,correction_city,inspection_city,envir_housing_city,parks_recreation_city,housing_commdevt_city
2009,TN: Chattanooga,164308,5580.32,802.24,39.61,108.41,98.33,324.34,199.77,0,19.76,677.77,182.02,55.15
2010,TN: Chattanooga,165924,6257.26,799.55,39.45,123.8,113.7,295.56,209.86,0,16.67,679.65,140.72,69.06
2011,TN: Chattanooga,170559,6771.49,875.46,42.29,118.37,105.58,320.71,234.95,0,17.6,674.75,137.96,60.33
2012,TN: Chattanooga,172032,6689.4,864.58,36.63,105.7,90.51,340.57,239.11,0,16.64,677,143.55,64.44
2013,TN: Chattanooga,173652,6709.11,901.56,89.87,52.05,34.14,341.25,232.21,0,16.61,690.6,139.15,62.98
2014,TN: Chattanooga,174830,6800.12,897.88,85.93,44.95,29.65,331.56,236.48,0,15.2,642.55,119.53,45.89
2015,TN: Chattanooga,174461,6825.49,924.05,91.87,49.4,32.97,348.74,215,0,23.83,777.05,127.3,127.5
2016,TN: Chattanooga,175851,6682.63,932.65,99.12,44.59,28.77,361.63,238.25,0,23.75,668.81,117.42,87.77
2017,TN: Chattanooga,177104,7064.82,952.69,100.24,41.51,26.57,399.51,230.43,0,15.14,653.83,128.05,54.83
1977,TN: Knoxville,177523,3958.1,541.69,955.29,11.16,8.09,251.68,172.23,0,7.88,360.23,106.57,0
1978,TN: Knoxville,175806,4812.31,664.73,942.45,24.89,24.89,141.89,171.46,1.6,7.81,620.51,99.76,0
1979,TN: Knoxville,175475,4924.88,551.04,943.54,28.9,28.9,145.9,137.75,0.6,7.43,306.99,84.62,0
1980,TN: Knoxville,176021,4399.31,491.47,848.45,22.34,22.34,147.59,159.84,1.42,8.26,308.43,54.33,46.78
1981,TN: Knoxville,175045,4854.74,565.98,804.84,7.64,7.64,148.75,158.97,0,8.57,286.23,0.4,53.02
1982,TN: Knoxville,176641,5237.05,582.95,764.51,1.16,1.16,176.82,169.2,0,0,456.28,71.64,81.79
1983,TN: Knoxville,177740,5064.82,618.96,760.14,5.64,5.64,186.8,178.63,0,0,486.99,80.81,93.63
1984,TN: Knoxville,176543,4937.69,583.67,806.81,7.19,7.19,178.83,182.49,0,0,408.77,90.58,74.41
1985,TN: Knoxville,174332,4828.37,570.75,788.94,7.03,7.03,174.87,178.45,0,0,399.72,88.57,72.76
1986,TN: Knoxville,173196,5664.65,706.49,863.02,69.34,0,185.75,186.96,0,0,318.46,72.27,50.17
1987,TN: Knoxville,170729,5603.29,654.81,860.41,56.68,0,190.55,180.29,0,0,192.21,25.63,28.89
1988,TN: Knoxville,170470,5109.32,632.74,0,36,0,183,181.11,0,0,290.68,72.54,49.47
1989,TN: Knoxville,171711,5012.44,592.36,0,59.63,0,175.92,181.96,0,0,265.74,35.09,28.22
1990,TN: Knoxville,172566,4860.05,579.51,0,37.53,0,181.44,181.11,0,0,317.01,77.68,29.01
1991,TN: Knoxville,172932,4764.35,568.71,0,46.97,0,188.66,188.29,0,0,374.72,67.17,35.36
1992,TN: Knoxville,172410,4971.63,577.87,0,39.62,0,183.27,190.7,0,0,338.27,73.83,42.84
1993,TN: Knoxville,171553,4851.24,563.88,0,38.66,0,178.84,186.08,0,0,330.07,72.04,41.81
1994,TN: Knoxville,170685,5473.48,683.89,0,0.09,0,188.2,186.76,0,0,336.14,46.24,24.07
1995,TN: Knoxville,170613,4729.9,607.55,0,0.08,0,217.57,188.46,0,0,340.03,56.2,28.28
1996,TN: Knoxville,170598,5943.55,898.13,0,17.93,17.93,205.72,188.78,0,0,430.88,85.9,96.97
1997,TN: Knoxville,171287,5480.03,898.2,0,19.6,19.6,224.13,202.56,0,0,641.16,106.58,153.35
1998,TN: Knoxville,171787,6186.23,1003.26,0,20.32,20.32,186.75,210.98,0,0,634.36,102.15,142.18
1999,TN: Knoxville,172016,5957.34,1012.23,0,26.61,26.61,170.94,203.82,0,0,433.15,84.43,126.06
2000,TN: Knoxville,173764,5479.54,984.87,0,16.4,16.4,270.24,208.41,0,0,712.25,202.03,174.64
2001,TN: Knoxville,173848,5941.15,1040.42,0,66.14,66.14,298.84,210.44,0,0,550.83,160.73,114.13
2002,TN: Knoxville,173461,5213.18,970.17,0,65.35,65.35,296.18,179.73,0,12.9,282.28,52.11,13.74
2003,TN: Knoxville,173187,5616.54,949.93,0,50.45,50.37,309.36,179.66,0,13.45,439.8,195.11,17.49
2004,TN: Knoxville,173770,6087.24,956.5,0,0.04,0,264.6,182.38,0,12.36,473.7,82.3,50.11
2005,TN: Knoxville,173867,5917.84,1010.42,0,0.06,0,268.44,185.01,0,13.2,386.24,32.66,95.07
2006,TN: Knoxville,174764,6649.54,1118.09,0,0.1,0,281.4,194.8,0,14.28,888.51,107.65,55.85
2007,TN: Knoxville,176334,6696.4,1035.7,0,0.03,0,284.62,187.81,0,13.77,821.26,40.19,45.31
2008,TN: Knoxville,177783,6051.48,998.11,0,0.08,0,294,191.54,0,13.39,706.44,41.2,41.7
2009,TN: Knoxville,178750,6199.18,987.49,0,0.06,0,297.84,197.39,0,14.06,680.51,44.03,48.04
2010,TN: Knoxville,178909,6778.24,979.34,0,0.1,0,304.55,192.27,0,14,772.17,95.47,87.82
2011,TN: Knoxville,178432,6784.15,960.34,0,0.15,0,293.18,198.61,0,13.3,634.08,100.82,66.38
2012,TN: Knoxville,180084,5813.01,970.02,0,0.05,0,295.36,199.6,0,13.29,771.45,110.44,72.48
2013,TN: Knoxville,181270,6396.77,1040.11,0,0.05,0,298.35,206.58,0,13.01,752.06,107.78,61.05
2014,TN: Knoxville,182177,6393.86,1036.18,0,0.06,0,298.53,208.58,0,13.78,656.17,113.37,40.54
2015,TN: Knoxville,183031,6151.5,1087.02,0,0.06,0,299.56,209.31,0,13.83,656.24,113.75,40.68
2016,TN: Knoxville,184334,5598.3,1024.7,0,0,0,174.86,123.84,0,9.65,722.11,153.75,7.03
2017,TN: Knoxville,185193,6239.47,1209.02,0,0,0,179.29,127.15,0,9.91,724.62,156.73,7.22
1977,TN: Memphis,631132,3552.32,550.98,1010.09,6.58,4.65,202.49,177.84,1.25,10.95,411.11,143.78,0
1978,TN: Memphis,632313,4033.34,554.32,985.51,5.32,4.51,208.67,177.18,2.07,11.11,357.51,138.69,0
1979,TN: Memphis,635141,3879.64,518.25,932.48,4.91,3.95,195.45,167.61,1.72,10.58,338.27,135.34,0
1980,TN: Memphis,641685,4005.59,473.16,912.62,4.29,3.62,192.05,156.8,1.74,10.11,451.66,131.44,77.71
1981,TN: Memphis,646174,4043.35,501.84,878.66,2.95,2.55,202.34,157.34,1.59,10.28,434.15,129.21,48.99
1982,TN: Memphis,635913,4207.1,542.04,793.14,2.37,1.65,219.22,153.11,0.93,10.08,480.92,206.82,43.48
1983,TN: Memphis,631831,4778.86,583.29,916.22,0.7,0.5,191.15,143.97,68.02,9.47,428.93,138.08,85.58
1984,TN: Memphis,628142,4944.09,621.72,927.11,0.67,0.67,190.89,155.58,0,9,501.32,127.67,109.72
1985,TN: Memphis,623773,4671.83,511.98,1007.03,0.62,0.62,195.24,157.35,0,5,351.57,116.32,35.98
1986,TN: Memphis,623694,4702.52,516.79,1075.69,0,0,194.24,162.96,0,5.21,367.34,103.67,64.41
1987,TN: Memphis,623314,4722.59,505.87,1115.74,0,0,193.1,167.04,0,5.52,372.97,126.27,71.49
1988,TN: Memphis,623512,4633.47,492.34,1112.71,0.53,0,212.73,164.17,0,5.48,344.95,142.28,23.14
1989,TN: Memphis,624989,4559.7,473.32,1114.44,2.81,0,192.92,163.26,0,2.62,308.15,113.73,16.99
1990,TN: Memphis,623137,4467.9,463.65,1148.84,0.93,0,190.61,158.83,0,4.97,345.62,148.3,22.59
1991,TN: Memphis,621499,4437.98,443.73,1168.69,3.21,0,199.29,163.66,0,7.76,528.7,281.56,59.51
1992,TN: Memphis,630533,4475.64,440.08,1228.77,4.76,0,204.79,162.52,0,7.69,441.54,208.93,53.97
1993,TN: Memphis,639419,4392.39,464.17,1287.7,4.25,0,196.28,160.26,0,8.21,410.77,181.2,55.43
1994,TN: Memphis,647153,4714.54,561.68,1328.06,3.64,0,220.39,172.58,0,8.42,443.72,172.31,47.46
1995,TN: Memphis,655834,4445.14,543.38,1306.38,3.56,0,204.97,169.45,0,7.72,470.54,180.08,61.33
1996,TN: Memphis,663769,4334.87,520.5,1412.09,4.16,0,257.29,171.69,0,8.24,417.96,175.9,51.92
1997,TN: Memphis,668885,4826.88,521.81,1424.17,4.75,0,300.83,182.12,0,6.36,425.67,169.22,62.44
1998,TN: Memphis,673395,4775.09,519.98,1512.76,4.33,0,321.33,178.01,0,6.95,421.46,193.15,55.16
1999,TN: Memphis,679629,5262.33,553.69,1604.22,2.57,0,317.66,200.17,0,7.33,545.02,346.83,61.66
2000,TN: Memphis,683906,4984.18,578.59,1697.05,7.02,0,398.21,213.74,0,9.36,393.97,173.02,48.8
2001,TN: Memphis,688137,4951.28,666.55,1970.16,5.87,0,375,208.57,0,8.32,351.61,155.96,36.45
2002,TN: Memphis,682522,4923.86,727.45,1765.53,3.28,0,310.36,205.51,0,9.02,359.35,160.8,51.6
2003,TN: Memphis,678477,4839.18,670.54,1912.36,3,0,321.04,219.67,0,9.45,370.38,165.54,35.63
2004,TN: Memphis,675101,5741.66,872.78,1998.88,2.95,0,336.33,221.96,0,10.18,279.06,72.04,31.6
2005,TN: Memphis,670802,6052.34,1042.46,1861.98,0.06,0,369.28,239.11,0,14.26,301.54,108.51,63.44
2006,TN: Memphis,666952,5921.58,818.91,1835.75,0,0,328.43,241.03,0,12.59,307.01,101.53,65.82
2007,TN: Memphis,665512,6884.73,1112.92,1944.11,0,0,301.38,233.43,0,13.41,324.75,94.93,87.24
2008,TN: Memphis,659816,6000.37,1092.05,2003.05,0,0,367.88,279.16,0,3.07,327.98,100.03,71.03
2009,TN: Memphis,653107,5111.46,951.13,1992.59,0,0,388.57,299.02,0,3.1,356.52,85.27,89.83
2010,TN: Memphis,648051,6679.35,954.07,2025.39,0,0,393.31,292.43,0,3.09,339.28,85.84,77.34
2011,TN: Memphis,652309,6911.86,928.66,2007.91,0,0,403.6,283.68,0,3.85,395.05,128.01,90.28
2012,TN: Memphis,655590,5551.71,686.55,1960.19,0,0,366.39,256.77,0,4.06,472.7,60.28,236.04
2013,TN: Memphis,659089,5954.53,659.77,1879.68,0,0,376.3,248.38,0,4.48,357.64,64.7,112.34
2014,TN: Memphis,657877,5103.47,699.31,25.15,0,0,386.18,260.78,0,4.58,367.29,72.8,109.14
2015,TN: Memphis,655936,4598.81,703.38,25.07,0.05,0,363.93,262.85,0,0.13,390.43,79.57,97.26
2016,TN: Memphis,654876,3999.71,527.23,23.66,0.28,0,380.34,254.01,0,0,323.78,73.4,48.91
2017,TN: Memphis,653184,4743.58,693.48,28.15,0.28,0,387.4,263.1,0,0,301.6,74.14,41.46
1977,TN: Nashville,462400,3984.53,1243.68,1097.59,241.56,30.21,174.12,93.05,24.67,11.31,475.09,60.94,0.45
1978,TN: Nashville,462100,4537.06,1245.02,1060.92,355.06,32.06,172.08,124.15,26.7,14.11,360.31,57.27,0.62
1979,TN: Nashville,467700,4458.41,1209.6,962.6,239.71,29.57,155.9,101.4,25.4,12.41,303.63,71.81,18.42
1980,TN: Nashville,473700,4266.64,1093.22,871.82,227.14,29.04,149.91,94.1,26.9,11.13,344.22,64.53,10.14
1981,TN: Nashville,477811,4465.26,1195.71,821.12,238.73,29.76,163.8,95.45,29.22,10.34,348.03,54.31,0.88
1982,TN: Nashville,479480,4496.63,1223.16,781.83,258.82,29.59,172.97,90.97,29.76,10.61,259.28,54.22,0.7
1983,TN: Nashville,480698,4395.09,1224.18,796.93,283.69,26.74,162.96,96.41,41.56,10.63,316.4,96.52,0.51
1984,TN: Nashville,485912,4559.18,1228.55,798.86,240.42,27.83,165.95,94.55,40.37,10.68,296.74,64.4,3.86
1985,TN: Nashville,489246,4777.47,1263.49,887.47,235.53,26.98,184.69,90.22,42.01,10.12,517.69,101.29,0.59
1986,TN: Nashville,492320,5347.19,1465.4,994.87,260.32,30.21,192.87,102.45,47.14,11.7,512.62,126.82,0.52
1987,TN: Nashville,499216,5685.13,1521.74,1025.14,274.06,29.88,183.74,103.5,51.02,13.5,471.99,141.59,16.41
1988,TN: Nashville,507250,5831.28,1522.81,1138.17,330.3,30.61,203.93,113.27,71.96,14.46,432.02,104.17,0.27
1989,TN: Nashville,510423,5840.05,1695.82,1135.91,308.46,37.68,217.97,126.96,89.49,15.63,394.58,100.45,0
1990,TN: Nashville,512434,5660.48,1666.2,991.04,286.56,44,198.6,119.61,67.06,13.29,460.7,93.75,0
1991,TN: Nashville,512139,5526.98,1625.26,946.6,272,29.99,193.47,117.61,104.18,13.23,395.05,82.21,0
1992,TN: Nashville,516934,5527.5,1618.03,946.45,308.08,38.56,215.05,131.74,103.79,13.45,366.9,86.73,0
1993,TN: Nashville,525173,5282.65,1546.35,904.53,294.43,36.85,205.52,125.91,99.19,12.85,350.65,82.89,0
1994,TN: Nashville,534142,5485.46,1763.21,1093.71,433.7,39.78,253.05,175.06,85.16,16.62,421.38,70.45,0
1995,TN: Nashville,543521,5372.7,1767.5,1176.98,373.81,38.82,239.55,175.15,87.31,16.8,498.96,182.17,0
1996,TN: Nashville,551461,5626.72,1778.82,1226.63,371.78,34,252.84,175.48,88.54,16.58,335.45,77.26,0
1997,TN: Nashville,558333,5977.48,1888.88,1236.08,364.31,48.85,255.64,175.2,105.13,16.38,582.69,316.04,0
1998,TN: Nashville,565004,5932.23,1993.02,1239.79,379.14,57.88,275.69,179.5,107.54,16.6,753,441.61,0
1999,TN: Nashville,566150,5860.92,2035.6,1550.19,387.46,42.93,288.57,178.75,110.59,17.8,380.86,239.73,0
2000,TN: Nashville,567251,5979.69,2008.06,1321.52,393.56,61.06,257.65,172.51,115.47,15.59,358.21,125.9,0
2001,TN: Nashville,570439,5838.34,1970.31,1295.67,375.93,39.57,254.13,162.92,105.49,14.29,330.76,114.76,0
2002,TN: Nashville,574119,5231.92,1620.68,1375.08,403.99,51.93,277.45,187.66,113.74,17.04,372.8,150.36,0
2003,TN: Nashville,574215,5581.83,1398.3,1463.76,486.48,77.54,291,199.62,114.81,16.26,292.08,165.01,0
2004,TN: Nashville,577231,6011.75,1576.19,1586.3,408.23,67.92,341.54,209.66,87.08,16.67,370.79,153.74,0
2005,TN: Nashville,583013,5620.07,1579.06,1431.37,409.05,68.38,318.93,204.61,104.28,15.96,291.59,132.61,0
2006,TN: Nashville,589787,6674.23,2269.89,1442.28,403.94,57.24,326.46,207.57,107.31,16.43,428.39,149.23,0
2007,TN: Nashville,597597,7151.2,2298.02,1396.89,417.78,60.17,341.18,222.98,113.66,16.72,473.55,178.27,0
2008,TN: Nashville,605031,6071.75,2161.44,1526.5,433.47,55.75,342.48,225.14,112.98,16.37,361.84,154.47,0
2009,TN: Nashville,612649,5421.17,2177.69,1473.3,413.59,56.32,318.18,199.61,107.43,15.1,343.03,146.52,0
2010,TN: Nashville,621008,6671.87,2118.4,1483.41,418.82,57.71,318.85,188.64,95.2,13.56,335.77,138.71,0
2011,TN: Nashville,627753,6940.99,2024.12,1476.08,422.87,56.17,329.74,189.4,107.5,13.66,345.14,139.62,0
2012,TN: Nashville,635827,6075.9,2048.64,1450.67,439.82,53.09,325.6,182.37,106.15,13.03,405.98,136.01,0
2013,TN: Nashville,649402,6487.48,2218.83,1411.25,372.92,68.73,387.18,207.33,102.43,13.28,400.36,244.49,0
2014,TN: Nashville,660456,6656.78,2224.41,1517.83,400.4,77.63,344.63,183.58,98.65,13.76,403.97,264.52,0
2015,TN: Nashville,670180,6287.44,2281.73,1596.71,308.35,68.32,333.37,179.83,99.78,13.72,667.52,343.16,0
2016,TN: Nashville,680884,5875.89,2310.58,1562.54,302.88,68.78,302.46,193.5,121.91,12.32,540.65,221.65,0
2017,TN: Nashville,687430,6532.56,2328.35,1681.99,307.78,70.64,310.29,186.53,111.1,15.21,497.42,191.19,0
1977,TX: Arlington,126561,840.93,398.8,20.04,15.5,7.19,83,57.98,0,6.97,127.68,113.81,0
1978,TX: Arlington,133424,927.76,421.67,17.98,12.68,0,89.43,58.02,0,7.44,166.92,141.9,6.14
1979,TX: Arlington,140912,986.35,444.82,18.45,12.72,0,88.08,67.28,0,8.15,369.57,238.55,5.15
1980,TX: Arlington,150316,973.15,422.36,15.69,7.26,0,85.45,58.52,0,8.57,164.14,139.6,5.56
1981,TX: Arlington,160113,1030.09,398.53,16.05,8.45,0,85.81,57.65,0,10.07,136.55,89.13,34
1982,TX: Arlington,169944,1105.74,474.96,18.97,12.67,0,104.37,79.07,0,0,176.22,87.17,54.38
1983,TX: Arlington,180733,1173.8,508.13,21.13,13.41,0,111.09,90.68,0,0,159.63,130.94,17.76
1984,TX: Arlington,190885,1297.71,530.46,17.81,6.62,0,120.19,89.07,0,11.05,233.02,134.02,85.82
1985,TX: Arlington,201461,1725.62,597.22,18.49,6.31,0,126.58,105.43,0,13.22,240.1,95.79,110.63
1986,TX: Arlington,213720,1391.02,599.36,20.33,59.25,47.07,137.26,112.26,0,15.89,182.72,158.04,1.1
1987,TX: Arlington,226096,1452.12,657.33,6.38,10.26,0,173.56,123.87,0,52.85,237.17,134.29,0
1988,TX: Arlington,237085,1319.28,605.15,18.3,12.21,0,170.44,128.33,0,31.14,189.78,85.4,55.08
1989,TX: Arlington,244993,1530.12,658.95,16.55,8.84,0,206.62,116.24,0,28.16,205.15,87.33,79.85
1990,TX: Arlington,252866,1318.08,626.65,16.89,9.58,0,159.5,109.99,0,25.96,240.85,72.49,89.07
1991,TX: Arlington,263813,1206.88,590.47,17.5,14.41,5.87,145.99,104.03,0,18.87,212.49,74.45,68.23
1992,TX: Arlington,270983,1368.32,618.72,15.22,8.16,0,155.08,105.08,0,18.01,224.47,56.65,85.54
1993,TX: Arlington,277101,1187.41,591.78,0.7,7.58,0,159.77,103.57,0,0,205.67,90.72,50.91
1994,TX: Arlington,283098,1264.64,601.67,17.89,7.06,0,152,97.98,0,0,175.42,109.31,36.42
1995,TX: Arlington,290268,1191.56,605.58,17.2,7.52,0,158.55,98.74,0,0,224.52,92.63,47.89
1996,TX: Arlington,297066,1133.29,593.37,15.76,7.66,0,162.4,104.35,0,0,173.15,88.22,37.29
1997,TX: Arlington,304296,1158.19,518.12,22.73,7.91,0,184.47,100.55,0,0,258.9,115.24,29.9
1998,TX: Arlington,311263,1161.06,537.5,23.57,7.82,0.73,194.35,100.66,0,0,407.41,140.79,98.43
1999,TX: Arlington,319581,1260.46,537.86,17.38,23.71,15.05,189.22,105.42,0,0,511.2,219.18,144.17
2000,TX: Arlington,327182,1229.06,540.05,17.18,30.83,21.85,187.92,110.86,0,0,423.75,169.02,84.8
2001,TX: Arlington,333735,1262.35,564.49,24.88,24.19,16.29,202.17,115.4,0,0,389.3,132.65,92.94
2002,TX: Arlington,336304,1326.93,647.83,23.5,22.19,14.38,215.36,120.02,0,0,338.33,97.85,90.37
2003,TX: Arlington,339085,1406.11,658.96,21.27,25.19,17.34,229.01,125.06,0,0,422.89,125.3,92.98
2004,TX: Arlington,340699,1506.69,668.8,28.95,14.58,9.86,241.59,125.14,0,0,297.56,105.44,9.14
2005,TX: Arlington,342162,1499.08,684.4,23.02,5.65,1.05,235.56,125.4,0,0,302.75,106.3,19.29
2006,TX: Arlington,344472,1501.8,709.71,22.82,10.13,5.07,228.68,127.04,0,0,421.98,232.41,18.03
2007,TX: Arlington,350759,1937.96,755.25,26.44,7.37,1.7,225.72,124.76,0,0,649.55,482.94,13.94
2008,TX: Arlington,355940,2106.61,735.13,23.86,6.13,0.71,243.29,128.64,0,0,1017.79,840.27,19.07
2009,TX: Arlington,359679,2133.97,743.16,22.32,8.64,2.84,258.29,136.4,0,0,1226.82,1024.31,27.16
2010,TX: Arlington,363426,2848,736.9,22.86,8.49,1.42,246.84,122.8,0,0,1629.33,1410.71,17.65
2011,TX: Arlington,366136,1680.04,717.79,20.19,9.45,1.21,250.32,113.93,0,7.99,491.82,321.27,14.79
2012,TX: Arlington,370485,1534.06,698.92,19.66,13.79,0.99,243.96,112.54,0,9.16,312.44,105.9,15.04
2013,TX: Arlington,375906,1491.92,683.56,22.69,15.06,0.68,236.4,114.47,0,9.36,291.9,93.19,13.16
2014,TX: Arlington,379266,1488.17,700.13,23.05,15.29,0.69,240.12,116.28,0,9.51,284.7,92.9,12.97
2015,TX: Arlington,383074,1414.09,677.67,19.45,13.81,0,239.3,116.7,0,15.05,277.17,83.29,11.31
2016,TX: Arlington,389101,1446.19,709.85,19.74,14.02,0,242.85,118.43,0,15.27,278.13,83.85,11.48
2017,TX: Arlington,394780,1458.02,718.58,20.46,14.53,0,251.72,122.75,0,15.83,283.13,85.81,11.9
1977,TX: Austin,323480,2867.77,471.8,93.84,401.22,5.76,137.58,80.29,6.75,15.21,455.32,114.83,31.45
1978,TX: Austin,328275,2962.38,555.6,46,348.07,3.69,130.84,85.92,6.69,13.28,308.55,117.49,23.73
1979,TX: Austin,324627,3301.79,556.16,71.39,364.15,3.38,143.11,87.77,6.32,15.41,325.58,126,21.55
1980,TX: Austin,343017,2796.2,472.83,50.82,368.68,2.58,128.29,91.33,5.05,16.34,301.07,113.11,51.41
1981,TX: Austin,345890,3223.89,475.12,32.67,386.78,0.04,167.1,87.5,5.3,17.16,309.93,125.07,30.07
1982,TX: Austin,356196,3865.48,490.63,31.95,446.39,3.54,208.94,95.14,5.98,21.72,487.34,149.23,28.42
1983,TX: Austin,373633,4178.52,527.41,37.21,480,4.33,195.38,101.93,0,22.55,430.49,143.45,23.73
1984,TX: Austin,395106,3773.56,575.2,38.39,490.32,3.08,200.21,102.65,0,23.06,348.88,127.26,27.87
1985,TX: Austin,417956,4330.55,651.9,38.88,485.86,3.18,205.06,109.9,0,26.46,550.18,109.96,42
1986,TX: Austin,445639,4413.45,691.13,47.95,472.23,3.84,205.98,119.29,0,36,820.27,173.54,46.94
1987,TX: Austin,461553,5141.19,734.38,46.83,437.76,4.86,236.85,137.85,0,41.28,755.07,148.48,25.59
1988,TX: Austin,467256,4242.05,688.79,33.97,477.06,4.71,225.66,150.09,0,28.51,731.36,127.17,7.38
1989,TX: Austin,473301,4316.46,734.51,33.46,484.99,6,200.54,135.07,0,36.12,581.46,125.19,29.25
1990,TX: Austin,482022,4018.6,661,26.41,425.27,6.77,174.56,119.17,0,18.03,363.88,91.14,21.16
1991,TX: Austin,498998,3970.59,628.46,26.6,437.94,6.2,175.92,117.64,0,3.74,342.37,152.15,12.17
1992,TX: Austin,518377,3797.24,593.8,27.6,481.83,3.09,174.67,119.39,0,4.45,446.9,181.29,16.03
1993,TX: Austin,538681,3631,606.02,25.32,514.4,17.97,186.22,125.97,0,4.08,386.8,80.57,26.41
1994,TX: Austin,558534,3752.32,617.04,25.51,619.35,20.21,185.12,135.53,0,3.85,315.73,76.37,25.55
1995,TX: Austin,575639,3816.17,634.01,36.47,667.34,19.99,201.12,129.83,0,3.74,408.06,153.4,23.35
1996,TX: Austin,593814,3796.94,631.33,27.93,589.72,19.3,194.32,125.13,0,3.87,312.5,137.56,24.19
1997,TX: Austin,608893,3705.05,636.68,35.31,179.42,18.27,192.95,132.55,0,0,293.18,112.25,25.08
1998,TX: Austin,620647,3562.95,647.94,27.82,158.83,16.33,191.72,127.73,0,3.63,281.83,92.04,32.86
1999,TX: Austin,637457,3686.71,687.37,29.53,165.79,18.94,210.97,134.33,0,3.57,366.77,124.92,30.9
2000,TX: Austin,656098,4072.87,745.47,37.02,191.24,18.72,212.98,148.24,0,1.85,339.12,134.34,44.28
2001,TX: Austin,675775,3817.17,763.13,37.22,186.43,19.23,226.26,148,0,0,382.78,166.72,28.98
2002,TX: Austin,691119,3552.78,802.34,33.69,178.07,15.91,242.51,140.16,0,0,568.98,247.5,26.52
2003,TX: Austin,688644,3349.93,790.01,34.59,237.04,20.37,308.44,151.71,0,0,623.75,290.51,54.23
2004,TX: Austin,690293,4459.5,784.13,32.35,241.2,18.91,332.3,160.52,0,0,520.33,181.46,61.24
2005,TX: Austin,696973,3862.02,785.09,30.28,228.4,17.26,300.3,151.23,0,0,596.55,164.46,59.24
2006,TX: Austin,708423,3858.66,784.98,30.37,229.31,17.34,301.58,151.84,0,0,599.96,165.04,59.59
2007,TX: Austin,730373,4328.32,762.58,32.82,204.45,0,306.28,161.7,0,0,564.8,147.04,55.58
2008,TX: Austin,749641,4016.79,777.78,35.27,206.9,0,302.77,166.63,0,0,549.9,157.65,40.88
2009,TX: Austin,764945,2929.11,812.98,39.82,210.47,0,332.57,180.13,0,0,761.6,176.11,65.86
2010,TX: Austin,780172,4558.2,788.36,40.22,163.99,0,338.2,172.59,0,0,671.76,166.05,68.96
2011,TX: Austin,806423,4177.73,788.48,35.02,133.31,0,351.04,165.93,0,0,654.8,156.89,75.9
2012,TX: Austin,828694,4044.61,790.5,37.3,134.24,0,346.81,164.64,0,0,687.84,160.34,64.16
2013,TX: Austin,854841,4058.09,814.12,38.32,139.42,0,341.23,163.71,0,0,691.04,169.11,58.34
2014,TX: Austin,875463,4062.38,821.49,37.73,139.37,0,339.97,163.79,0,0,654.95,161.73,56.29
2015,TX: Austin,901734,4091.41,904.59,61,149.86,0,341.42,163.14,0,0,721.74,185.15,67.14
2016,TX: Austin,921545,3939.74,941.52,79.24,156.07,0,358.78,173.36,0,2.11,655.08,180.29,71.89
2017,TX: Austin,939768,4257.89,948.25,78.8,160.82,0,369.89,178.76,0,2.18,662.84,183.37,73.04
1977,TX: Corpus Christi,224213,1284.04,437.48,14.45,22.59,2.49,109,72.72,7.67,7.13,186.75,91,0
1978,TX: Corpus Christi,224416,1348.62,439.2,14.24,43.79,0.2,105.77,74.48,6.83,7.25,181.86,72.2,2.65
1979,TX: Corpus Christi,225223,1423.98,435.13,14.27,37.07,2.95,104.91,72.62,8.72,6.82,211.94,69.98,17.72
1980,TX: Corpus Christi,228887,1333.67,404.7,12.48,34.32,1.04,100.98,69.09,8.1,6.25,298.88,135.65,2.95
1981,TX: Corpus Christi,232134,1177.18,405.18,12.13,30.09,1.91,100.1,73.42,7.61,6.27,199.19,70.79,2.78
1982,TX: Corpus Christi,237584,1311.84,440.25,10.2,19.9,0.68,111.52,71.25,7.84,6.81,315.48,86,36.53
1983,TX: Corpus Christi,245681,1452.87,473.11,13.92,44.31,1.75,116.28,83.14,7.35,7.47,322.01,123.52,20.92
1984,TX: Corpus Christi,251909,1479.67,476.39,15.29,36.09,1.95,126.16,80.43,7.96,7.78,303.99,99.11,28.26
1985,TX: Corpus Christi,254211,1640.41,508.88,15.96,35.77,1.47,131.33,82.05,7.3,8.33,352.32,91.03,24.4
1986,TX: Corpus Christi,255734,1650.28,563.82,15.75,40.26,1.73,142.9,91.5,8.17,8.7,303.17,130.54,10.29
1987,TX: Corpus Christi,258953,1679.76,561.01,18.37,38.45,1.19,137.95,80.83,7.72,8.76,302.04,113.78,14.75
1988,TX: Corpus Christi,256410,1508.03,516.21,17.88,40.91,0,151.2,96.71,2.9,10.14,276.4,116.82,0.02
1989,TX: Corpus Christi,255754,1407.98,500.66,22.89,36.4,0,145.8,80.97,3.13,7.66,457.65,88.46,4.01
1990,TX: Corpus Christi,256579,1371.63,501.97,17.77,37.3,0,154.39,82.75,2.51,6.78,273.6,116.28,4.03
1991,TX: Corpus Christi,258776,1401.49,471.18,13.45,46.26,0,169.76,86.39,2.5,6.43,398.64,166.28,11.64
1992,TX: Corpus Christi,262272,1417.44,473.21,14.89,35.9,0,166.93,87.58,2.43,8.09,223.63,93.41,4.21
1993,TX: Corpus Christi,264967,1352.77,464.55,18.53,36,0,173.34,84.03,2.4,7.22,313.94,82.6,27.07
